Name,Display,Health,School,Max Shadow Pips,Storm Resist,Myth Resist,Fire Resist,Ice Resist,Life Resist,Death Resist,Balance Resist,Damage,Pips,Power Pip Chance,Resist,Power Pips,Accuracy,Allows Power Pip With Death Spells,Allows Power Pip With Balance Spells,Allows Power Pip With Fire Spells,Allows Power Pip With Ice Spells,Allows Power Pip With Life Spells,Allows Power Pip With Myth Spells,Allows Power Pip With Storm Spells,Crit Rating,Storm Accuracy,Storm Damage,Block Rating,Stun Resist,Fire Accuracy,Fire Damage,Myth Damage,Balance Accuracy,Shadow Pip Stat Rating,Ice Damage,Death Damage,Balance Damage,Life Damage,Invulnerable To Damage,Myth Accuracy,Life Accuracy,Ice Accuracy,Storm Flat Damage,Incoming Healing,Outgoing Healing,Life Crit Rating,Ice Crit Rating,Life Block Rating,Ice Block Rating,Death Block Rating,Pierce,Myth Crit Rating,Storm Block Rating,Fire Block Rating,Fire Crit Rating,Balance Crit Rating,Balance Block Rating,Archmastery Rating,Death Accuracy,Myth Block Rating,Shadow Block Rating,Shadow Resist,Shadow Damage,Secondary School,Pip Conversion Rating,Fire Pierce,Ice Pierce,Storm Pierce,Myth Pierce,Life Pierce,Death Pierce,Balance Pierce,Life Flat Resist,Fire Flat Resist,Moon Resist,Flat Damage,Death Flat Resist,Ice Flat Resist,Storm Flat Resist,Myth Flat Resist,Flat Resist,Sun Resist,Death Crit Rating,Storm Crit Rating,Death Pip Conversion Rating,Storm Pip Conversion Rating,Ice Pip Conversion Rating,Fire Pip Conversion Rating,Balance Pip Conversion Rating,Myth Pip Conversion Rating,Life Pip Conversion Rating,Shadow Crit Rating,Shadow Pierce,Shadow Pip Conversion Rating,Mana
WV_S03_Poly_Krok_Mummy_A_05,Sutekh Thunderscales,6675,Life,0,-15.0,15.0,30.0,-15.0,15.0,-30.0,0.0,0.0,0.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,Storm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_S03_Poly_Krok_Mummy_A_06,Sutekh Thunderscales,6675,Myth,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,Storm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_M01_Krok_Executioner_A_01,Grizzlebort the Unsociable,4540,Death,1,35.0,-30.0,5.0,-30.0,35.0,5.0,5.0,33.0,2.0,70.0,5.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,0.0,0.0,10.0,33.0,33.0,10.0,0.0,33.0,33.0,33.0,33.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,33.0,None,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
WV_M02_Moose_Fighter_B_01,Big Moose,6140,Ice,1,28.0,-20.0,-20.0,8.0,8.0,28.0,8.0,30.0,2.0,74.0,8.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,30.0,23.0,0.0,15.0,30.0,30.0,15.0,0.0,30.0,30.0,30.0,30.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,25.0,25.0,23.0,23.0,23.0,4.0,25.0,23.0,23.0,25.0,25.0,23.0,0.0,15.0,23.0,23.0,8.0,30.0,None,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0
WV_M02_Cat_WarriorF_B_01,Josie the Tabbicat,5315,Death,1,28.0,-20.0,8.0,-20.0,28.0,8.0,8.0,33.0,2.0,77.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,10.0,33.0,20.0,0.0,10.0,33.0,33.0,10.0,0.0,33.0,33.0,33.0,33.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,27.0,27.0,20.0,20.0,20.0,4.0,27.0,20.0,20.0,27.0,27.0,20.0,0.0,10.0,20.0,20.0,8.0,33.0,None,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,0.0,0.0
WV_M03_Cat_Thug_Grey_01,The Criminal,2305,Death,0,15.0,-15.0,0.0,-15.0,15.0,0.0,0.0,0.0,1.0,73.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_M03_Dog_DogOfWar_A_01,The Law,2305,Death,0,15.0,-15.0,0.0,-15.0,15.0,0.0,0.0,0.0,1.0,73.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_M03_Rat_Thug_Blue_01,The Mentor,4820,Ice,0,20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0,2.0,76.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_M03_Monkey_Noble_A_01,Marquis Mark II,6085,Storm,1,0.0,0.0,30.0,-30.0,30.0,-30.0,0.0,0.0,1.0,79.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_M03_Poly_RatThief_Myth_01,Archibald Ratfink,8655,Balance,0,0.0,0.0,-15.0,15.0,-15.0,15.0,-15.0,0.0,0.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,Myth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_M03_Poly_RatThief_Myth_02,Archibald Ratfink,8655,Death,0,15.0,-15.0,-15.0,0.0,0.0,15.0,0.0,0.0,0.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,Myth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_M03_Poly_RatThief_Myth_03,Archibald Ratfink,8655,Fire,0,-15.0,15.0,-15.0,30.0,-30.0,15.0,0.0,0.0,0.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,Myth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_M03_Poly_RatThief_Myth_04,Archibald Ratfink,8655,Ice,0,15.0,-15.0,-30.0,15.0,-15.0,30.0,0.0,0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,Myth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_M03_Poly_RatThief_Myth_05,Archibald Ratfink,8655,Life,0,-15.0,15.0,0.0,15.0,-15.0,0.0,0.0,0.0,0.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,Myth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_M03_Poly_RatThief_Myth_06,Archibald Ratfink,8655,Storm,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,Myth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_M02_Acc_RatThief_Myth_01,Archibald Ratfink,4755,Myth,0,12.0,12.0,-30.0,42.0,-30.0,42.0,12.0,39.0,0.0,78.0,12.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,39.0,32.0,0.0,15.0,39.0,39.0,15.0,0.0,39.0,39.0,39.0,39.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,35.0,35.0,32.0,32.0,32.0,5.0,35.0,32.0,32.0,35.0,35.0,32.0,0.0,15.0,32.0,32.0,12.0,39.0,None,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,0.0,0.0
WV_L01_Deer_Knight_Charger_Lancer_B_01,Paindeer,4310,Myth,0,0.0,0.0,-15.0,15.0,-15.0,15.0,0.0,0.0,1.0,61.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_L01_Deer_Knight_Charger_Lancer_D_01,Paindeer,5175,Fire,0,-20.0,20.0,0.0,20.0,-20.0,0.0,0.0,0.0,2.0,64.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_L01_Wraith_A_01,Haint Nick,5350,Ice,1,30.0,-30.0,-30.0,0.0,0.0,30.0,0.0,0.0,1.0,68.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_L01_Poly_Elf_Life_01,Aren Treebow,6850,Balance,0,-15.0,15.0,15.0,0.0,0.0,-15.0,-15.0,0.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_L01_Poly_Elf_Life_02,Aren Treebow,6850,Death,0,0.0,0.0,15.0,-15.0,15.0,-15.0,0.0,0.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_L01_Poly_Elf_Life_03,Aren Treebow,6850,Fire,0,-30.0,30.0,15.0,15.0,-15.0,-15.0,0.0,0.0,0.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_L01_Poly_Elf_Life_04,Aren Treebow,6850,Ice,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_L01_Poly_Elf_Life_05,Aren Treebow,6850,Myth,0,-15.0,15.0,0.0,15.0,-15.0,0.0,0.0,0.0,0.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_L01_Poly_Elf_Life_06,Aren Treebow,6850,Storm,0,-15.0,15.0,30.0,-15.0,15.0,-30.0,0.0,0.0,0.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV_L02_Ant_Giant_D_01,Termonarch,4755,Myth,1,12.0,12.0,-30.0,42.0,-30.0,42.0,12.0,39.0,2.0,78.0,12.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,39.0,32.0,0.0,15.0,39.0,39.0,15.0,0.0,39.0,39.0,39.0,39.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,35.0,35.0,32.0,32.0,32.0,5.0,35.0,32.0,32.0,35.0,35.0,32.0,0.0,15.0,32.0,32.0,12.0,39.0,None,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,0.0,0.0
WV_L02_Ant_Giant_A_01,Thermite Termite,1305,Fire,0,-15.0,18.0,3.0,18.0,-15.0,3.0,3.0,28.0,1.0,69.0,3.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,28.0,11.0,0.0,20.0,28.0,28.0,20.0,0.0,28.0,28.0,28.0,28.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,23.0,23.0,11.0,11.0,11.0,4.0,23.0,11.0,11.0,23.0,23.0,11.0,0.0,20.0,11.0,11.0,3.0,28.0,None,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,0.0,0.0
WV_L03_Evil_Snowman_01,Fausty the Snowman,7015,Ice,1,45.0,-30.0,-30.0,15.0,15.0,45.0,15.0,37.0,2.0,80.0,15.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,15.0,37.0,41.0,0.0,15.0,37.0,37.0,15.0,0.0,37.0,37.0,37.0,37.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,34.0,34.0,41.0,41.0,41.0,5.0,34.0,41.0,41.0,34.0,34.0,41.0,0.0,15.0,41.0,41.0,15.0,37.0,None,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,0.0,0.0
WV_L03_Acc_Elf_Life_01,Aren Treebow,6960,Life,0,-30.0,45.0,45.0,15.0,15.0,-30.0,15.0,37.0,0.0,83.0,15.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,37.0,38.0,0.0,5.0,37.0,37.0,5.0,0.0,37.0,37.0,37.0,37.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,35.0,35.0,38.0,38.0,38.0,5.0,35.0,38.0,38.0,35.0,35.0,38.0,0.0,5.0,38.0,38.0,15.0,37.0,None,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,0.0,0.0
WV_D01_DraconianKnight_Berserker_01,Vengeful Draconian,2560,Life,0,-15.0,17.0,17.0,2.0,2.0,-15.0,2.0,21.0,1.0,63.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,5.0,21.0,21.0,5.0,0.0,21.0,21.0,21.0,21.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,21.0,None,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KT_SE_Roach_Warrior_C_01,Luna-Tick,5455,Moon,0,15.0,15.0,-15.0,30.0,15.0,15.0,15.0,73.0,1.0,92.0,15.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,309.0,0.0,73.0,202.0,0.0,0.0,73.0,73.0,0.0,143.0,73.0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,309.0,202.0,202.0,202.0,13.0,309.0,202.0,202.0,309.0,309.0,202.0,108.0,0.0,202.0,202.0,15.0,73.0,None,348.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,309.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,309.0,13.0,348.0,0.0
KT_SE_Roach_Warrior_C_02,Luna-Tick,5455,Moon,0,15.0,15.0,-15.0,30.0,15.0,15.0,15.0,73.0,1.0,92.0,15.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,309.0,0.0,73.0,202.0,0.0,0.0,73.0,73.0,0.0,143.0,73.0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,309.0,202.0,202.0,202.0,13.0,309.0,202.0,202.0,309.0,309.0,202.0,108.0,0.0,202.0,202.0,15.0,73.0,Life,348.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,309.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,309.0,13.0,348.0,0.0
